1.000000,-139.335856,-131.900138,0.000990,2.474107
0.900000,-138.981333,-132.892348,0.000644,1.936094
0.800000,-138.657556,-133.696889,0.000429,1.484059
0.700000,-138.359963,-134.360227,0.000333,1.107060
0.600000,-138.085223,-134.914931,0.000283,0.795676
0.500000,-137.830898,-135.383431,0.000272,0.542553
0.400000,-137.595259,-135.781486,0.000281,0.342252
0.300000,-137.377187,-136.120179,0.000314,0.190603
0.200000,-137.176261,-136.407301,0.000375,0.084519
0.180000,-138.455371,-138.421276,0.000000,0.042305
0.160000,-138.453582,-138.426644,0.000000,0.033424
0.140000,-138.452004,-138.431381,0.000000,0.025588
0.120000,-138.450636,-138.435485,0.000000,0.018798
0.100000,-138.449478,-138.438958,0.000000,0.013054
0.080000,-138.448532,-138.441799,0.000000,0.008354
0.060000,-138.447795,-138.444008,0.000000,0.004699
0.040000,-138.447269,-138.445586,0.000000,0.002089
0.020000,-138.446954,-138.446533,0.000000,0.000522
0.000000,-138.446848,-138.446848,0.000000,0.000000
-1.000000,-139.335858,-131.900147,0.000981,2.473889
-0.900000,-138.981333,-132.892336,0.000642,1.936093
-0.800000,-138.657556,-133.696889,0.000427,1.484063
-0.700000,-138.359963,-134.360231,0.000332,1.107048
-0.600000,-138.085223,-134.914931,0.000283,0.795670
-0.500000,-137.830898,-135.383433,0.000272,0.542558
-0.400000,-137.595259,-135.781484,0.000282,0.342257
-0.300000,-137.377188,-136.120181,0.000313,0.190599
-0.200000,-137.176262,-136.407301,0.000373,0.084515
-0.180000,-138.455371,-138.421276,0.000001,0.042305
-0.160000,-138.453582,-138.426645,0.000001,0.033424
-0.140000,-138.452004,-138.431381,0.000000,0.025588
-0.120000,-138.450636,-138.435485,0.000000,0.018798
-0.100000,-138.449478,-138.438958,0.000000,0.013054
-0.080000,-138.448532,-138.441799,0.000000,0.008354
-0.060000,-138.447795,-138.444008,0.000000,0.004699
-0.040000,-138.447269,-138.445586,0.000000,0.002089
-0.020000,-138.446954,-138.446533,0.000000,0.000522
-0.000000,-138.446848,-138.446848,0.000000,0.000000
