0.000000,0.000000,0.000000,0.076103,0.003925,0.494148,0.499990
0.000000,1.000000,0.000000,0.023773,0.005479,0.499393,0.499988
0.000000,2.000000,0.000000,0.006871,0.007695,0.499890,0.499997
0.000000,3.000000,0.000000,-0.000261,0.010525,0.499887,0.499998
0.000000,4.000000,0.000000,-0.003670,0.014028,0.499787,0.499998
0.000000,5.000000,0.000000,-0.004411,0.017691,0.499665,0.499997
0.000000,6.000000,0.000000,-0.002938,0.020806,0.499556,0.499997
0.000000,7.000000,0.000000,0.000137,0.022046,0.499511,0.499998
0.000000,8.000000,0.000000,0.003192,0.020864,0.499552,0.499998
0.000000,9.000000,0.000000,0.004694,0.017712,0.499662,0.499998
0.000000,10.000000,0.000000,0.003880,0.014034,0.499786,0.499998
0.000000,11.000000,0.000000,0.000488,0.010570,0.499886,0.499998
0.000000,12.000000,0.000000,-0.006682,0.007718,0.499892,0.499997
0.000000,13.000000,0.000000,-0.023690,0.005489,0.499397,0.499989
0.000000,14.000000,0.000000,-0.076057,0.003932,0.494155,0.499990
1.000000,0.000000,0.000000,0.078992,0.003460,0.493698,0.499990
1.000000,1.000000,0.000000,0.037543,0.009297,0.498479,0.499978
1.000000,2.000000,0.000000,0.011677,0.016072,0.499581,0.499976
1.000000,3.000000,0.000000,-0.004471,0.024777,0.499341,0.499975
1.000000,4.000000,0.000000,-0.013459,0.035798,0.498507,0.499972
1.000000,5.000000,0.000000,-0.015735,0.048092,0.497401,0.499969
1.000000,6.000000,0.000000,-0.010588,0.058725,0.496394,0.499968
1.000000,7.000000,0.000000,0.000441,0.063214,0.495957,0.499970
1.000000,8.000000,0.000000,0.011492,0.058813,0.496368,0.499972
1.000000,9.000000,0.000000,0.016672,0.048135,0.497372,0.499974
1.000000,10.000000,0.000000,0.014357,0.035891,0.498480,0.499977
1.000000,11.000000,0.000000,0.005184,0.024915,0.499331,0.499979
1.000000,12.000000,0.000000,-0.011060,0.016153,0.499595,0.499978
1.000000,13.000000,0.000000,-0.037232,0.009318,0.498503,0.499978
1.000000,14.000000,0.000000,-0.078874,0.003468,0.493717,0.499990
2.000000,0.000000,0.000000,0.079588,0.004464,0.493592,0.499988
2.000000,1.000000,0.000000,0.038954,0.013603,0.498257,0.499963
2.000000,2.000000,0.000000,0.007620,0.024875,0.499266,0.499944
2.000000,3.000000,0.000000,-0.015657,0.040011,0.498076,0.499926
2.000000,4.000000,0.000000,-0.030778,0.060084,0.495325,0.499904
2.000000,5.000000,0.000000,-0.034945,0.084129,0.491511,0.499882
2.000000,6.000000,0.000000,-0.024032,0.106788,0.487737,0.499869
2.000000,7.000000,0.000000,0.000777,0.116945,0.485998,0.499871
2.000000,8.000000,0.000000,0.025556,0.106897,0.487652,0.499885
2.000000,9.000000,0.000000,0.036404,0.084270,0.491402,0.499903
2.000000,10.000000,0.000000,0.032105,0.060218,0.495243,0.499922
2.000000,11.000000,0.000000,0.016760,0.040120,0.498044,0.499939
2.000000,12.000000,0.000000,-0.006788,0.024923,0.499283,0.499951
2.000000,13.000000,0.000000,-0.038432,0.013644,0.498299,0.499965
2.000000,14.000000,0.000000,-0.079394,0.004493,0.493624,0.499988
3.000000,0.000000,0.000000,0.078396,0.005798,0.493766,0.499984
3.000000,1.000000,0.000000,0.034446,0.018037,0.498429,0.499943
3.000000,2.000000,0.000000,-0.003229,0.033705,0.498749,0.499897
3.000000,3.000000,0.000000,-0.035027,0.055741,0.495486,0.499841
3.000000,4.000000,0.000000,-0.058963,0.087004,0.488587,0.499763
3.000000,5.000000,0.000000,-0.067939,0.128204,0.478140,0.499670
3.000000,6.000000,0.000000,-0.049272,0.171693,0.466566,0.499590
3.000000,7.000000,0.000000,0.001158,0.193301,0.460658,0.499573
3.000000,8.000000,0.000000,0.051506,0.171829,0.466322,0.499635
3.000000,9.000000,0.000000,0.070103,0.128328,0.477854,0.499727
3.000000,10.000000,0.000000,0.060944,0.087152,0.488366,0.499811
3.000000,11.000000,0.000000,0.036570,0.055798,0.495400,0.499872
3.000000,12.000000,0.000000,0.004328,0.033618,0.498764,0.499914
3.000000,13.000000,0.000000,-0.033583,0.018056,0.498493,0.499950
3.000000,14.000000,0.000000,-0.077979,0.005742,0.493833,0.499985
4.000000,0.000000,0.000000,0.076064,0.007068,0.494110,0.499980
4.000000,1.000000,0.000000,0.026686,0.021972,0.498725,0.499921
4.000000,2.000000,0.000000,-0.019031,0.041573,0.497741,0.499836
4.000000,3.000000,0.000000,-0.062258,0.070364,0.490805,0.499717
4.000000,4.000000,0.000000,-0.100669,0.114279,0.475741,0.499523
4.000000,5.000000,0.000000,-0.121743,0.178322,0.450134,0.499240
4.000000,6.000000,0.000000,-0.095993,0.256251,0.417152,0.498894
4.000000,7.000000,0.000000,0.001716,0.301144,0.397480,0.498679
4.000000,8.000000,0.000000,0.099278,0.256246,0.416515,0.499001
4.000000,9.000000,0.000000,0.124866,0.178357,0.449413,0.499374
4.000000,10.000000,0.000000,0.103536,0.114248,0.475244,0.499629
4.000000,11.000000,0.000000,0.064457,0.070331,0.490594,0.499784
4.000000,12.000000,0.000000,0.020562,0.041521,0.497722,0.499874
4.000000,13.000000,0.000000,-0.025472,0.021931,0.498804,0.499935
4.000000,14.000000,0.000000,-0.075452,0.007036,0.494207,0.499983
5.000000,0.000000,0.000000,0.073269,0.008075,0.494514,0.499977
5.000000,1.000000,0.000000,0.017772,0.025118,0.498954,0.499902
5.000000,2.000000,0.000000,-0.036754,0.047401,0.496164,0.499777
5.000000,3.000000,0.000000,-0.094213,0.081380,0.483820,0.499580
5.000000,4.000000,0.000000,-0.153571,0.136059,0.455114,0.499224
5.000000,5.000000,0.000000,-0.199232,0.222826,0.399081,0.498609
5.000000,6.000000,0.000000,-0.176210,0.345207,0.311819,0.497442
5.000000,7.000000,0.000000,0.002509,0.430414,0.246197,0.495858
5.000000,8.000000,0.000000,0.180419,0.344713,0.310362,0.497697
5.000000,9.000000,0.000000,0.203280,0.223006,0.397286,0.498889
5.000000,10.000000,0.000000,0.157604,0.136106,0.453945,0.499430
5.000000,11.000000,0.000000,0.097145,0.081270,0.483386,0.499704
5.000000,12.000000,0.000000,0.038981,0.047201,0.496081,0.499844
5.000000,13.000000,0.000000,-0.015872,0.025272,0.499033,0.499925
5.000000,14.000000,0.000000,-0.072680,0.007987,0.494605,0.499980
6.000000,0.000000,0.000000,0.071200,0.008508,0.494806,0.499975
6.000000,1.000000,0.000000,0.010096,0.026874,0.499070,0.499895
6.000000,2.000000,0.000000,-0.051749,0.050656,0.494485,0.499759
6.000000,3.000000,0.000000,-0.122596,0.086871,0.476390,0.499523
6.000000,4.000000,0.000000,-0.205323,0.145898,0.430889,0.499108
6.000000,5.000000,0.000000,-0.286438,0.241155,0.328800,0.498309
6.000000,6.000000,0.000000,-0.288064,0.381106,0.132684,0.495811
6.000000,7.000000,0.000000,0.003859,0.485425,-0.083868,0.492632
6.000000,8.000000,0.000000,0.292778,0.378927,0.130447,0.496307
6.000000,9.000000,0.000000,0.290481,0.241219,0.325771,0.498691
6.000000,10.000000,0.000000,0.209803,0.146834,0.428724,0.499381
6.000000,11.000000,0.000000,0.126459,0.087667,0.475404,0.499687
6.000000,12.000000,0.000000,0.054884,0.050988,0.494200,0.499845
6.000000,13.000000,0.000000,-0.008101,0.026887,0.499141,0.499930
6.000000,14.000000,0.000000,-0.070294,0.008502,0.494942,0.499981
7.000000,0.000000,0.000000,0.070196,0.008689,0.494951,0.499979
7.000000,1.000000,0.000000,0.006898,0.027148,0.499123,0.499908
7.000000,2.000000,0.000000,-0.058537,0.051683,0.493633,0.499772
7.000000,3.000000,0.000000,-0.136003,0.088710,0.472417,0.499544
7.000000,4.000000,0.000000,-0.231505,0.145742,0.417590,0.499216
7.000000,5.000000,0.000000,-0.338863,0.229743,0.285213,0.498955
7.000000,6.000000,0.000000,-0.390738,0.309583,-0.017736,0.498831
7.000000,7.000000,0.000000,0.000002,0.000071,-0.500000,0.500000
7.000000,8.000000,0.000000,0.393339,0.306609,-0.017852,0.499042
7.000000,9.000000,0.000000,0.343007,0.230077,0.280568,0.499307
7.000000,10.000000,0.000000,0.237080,0.147768,0.414061,0.499488
7.000000,11.000000,0.000000,0.141687,0.089923,0.470677,0.499698
7.000000,12.000000,0.000000,0.063320,0.052258,0.493053,0.499841
7.000000,13.000000,0.000000,-0.004396,0.027125,0.499169,0.499925
7.000000,14.000000,0.000000,-0.069134,0.008504,0.495104,0.499980
8.000000,0.000000,0.000000,0.070823,0.008143,0.494871,0.499979
8.000000,1.000000,0.000000,0.009616,0.026192,0.499136,0.499915
8.000000,2.000000,0.000000,-0.053874,0.050699,0.494301,0.499807
8.000000,3.000000,0.000000,-0.125992,0.088075,0.475380,0.499617
8.000000,4.000000,0.000000,-0.210322,0.148076,0.427952,0.499304
8.000000,5.000000,0.000000,-0.292701,0.244541,0.321348,0.498738
8.000000,6.000000,0.000000,-0.293279,0.382342,0.120468,0.496700
8.000000,7.000000,0.000000,-0.000083,0.484029,-0.098153,0.493880
8.000000,8.000000,0.000000,0.292258,0.381580,0.124243,0.496441
8.000000,9.000000,0.000000,0.292064,0.244189,0.322082,0.498665
8.000000,10.000000,0.000000,0.211691,0.149222,0.426863,0.499292
8.000000,11.000000,0.000000,0.128010,0.089381,0.474589,0.499610
8.000000,12.000000,0.000000,0.055688,0.051618,0.493992,0.499794
8.000000,13.000000,0.000000,-0.008322,0.026775,0.499117,0.499904
8.000000,14.000000,0.000000,-0.070236,0.008548,0.494944,0.499976
9.000000,0.000000,0.000000,0.073117,0.007829,0.494541,0.499979
9.000000,1.000000,0.000000,0.016954,0.024722,0.499013,0.499913
9.000000,2.000000,0.000000,-0.038757,0.047765,0.496011,0.499810
9.000000,3.000000,0.000000,-0.097462,0.082937,0.482972,0.499639
9.000000,4.000000,0.000000,-0.158535,0.139238,0.452573,0.499343
9.000000,5.000000,0.000000,-0.205307,0.228560,0.392943,0.498793
9.000000,6.000000,0.000000,-0.181596,0.352425,0.300822,0.497669
9.000000,7.000000,0.000000,-0.000509,0.438608,0.232025,0.496198
9.000000,8.000000,0.000000,0.180854,0.352389,0.301215,0.497611
9.000000,9.000000,0.000000,0.205684,0.229074,0.392426,0.498777
9.000000,10.000000,0.000000,0.159875,0.140329,0.451756,0.499336
9.000000,11.000000,0.000000,0.098983,0.083987,0.482470,0.499629
9.000000,12.000000,0.000000,0.039968,0.048459,0.495836,0.499799
9.000000,13.000000,0.000000,-0.016025,0.025118,0.499018,0.499906
9.000000,14.000000,0.000000,-0.072536,0.007968,0.494623,0.499977
10.000000,0.000000,0.000000,0.075711,0.006816,0.494169,0.499981
10.000000,1.000000,0.000000,0.025817,0.021796,0.498784,0.499927
10.000000,2.000000,0.000000,-0.020638,0.041994,0.497657,0.499852
10.000000,3.000000,0.000000,-0.065047,0.071856,0.490250,0.499740
10.000000,4.000000,0.000000,-0.104778,0.117470,0.474115,0.499562
10.000000,5.000000,0.000000,-0.126631,0.184181,0.446461,0.499285
10.000000,6.000000,0.000000,-0.100295,0.264779,0.410768,0.498896
10.000000,7.000000,0.000000,-0.000328,0.311030,0.389742,0.498637
10.000000,8.000000,0.000000,0.100052,0.265061,0.410630,0.498883
10.000000,9.000000,0.000000,0.127146,0.184858,0.446024,0.499276
10.000000,10.000000,0.000000,0.105829,0.118381,0.473650,0.499558
10.000000,11.000000,0.000000,0.066254,0.072670,0.489964,0.499735
10.000000,12.000000,0.000000,0.021674,0.042507,0.497563,0.499845
10.000000,13.000000,0.000000,-0.025141,0.022063,0.498802,0.499922
10.000000,14.000000,0.000000,-0.075461,0.006884,0.494205,0.499980
11.000000,0.000000,0.000000,0.078084,0.005471,0.493820,0.499985
11.000000,1.000000,0.000000,0.033678,0.017578,0.498501,0.499946
11.000000,2.000000,0.000000,-0.004574,0.033658,0.498748,0.499903
11.000000,3.000000,0.000000,-0.037165,0.056540,0.495249,0.499850
11.000000,4.000000,0.000000,-0.062003,0.089196,0.487825,0.499774
11.000000,5.000000,0.000000,-0.071361,0.132385,0.476504,0.499674
11.000000,6.000000,0.000000,-0.052086,0.177884,0.463909,0.499567
11.000000,7.000000,0.000000,-0.000061,0.200469,0.457527,0.499518
11.000000,8.000000,0.000000,0.052144,0.178185,0.463785,0.499565
11.000000,9.000000,0.000000,0.071790,0.132920,0.476288,0.499672
11.000000,10.000000,0.000000,0.062722,0.089799,0.487621,0.499772
11.000000,11.000000,0.000000,0.037974,0.057055,0.495126,0.499847
11.000000,12.000000,0.000000,0.005264,0.034001,0.498714,0.499900
11.000000,13.000000,0.000000,-0.033242,0.017759,0.498521,0.499944
11.000000,14.000000,0.000000,-0.077938,0.005519,0.493841,0.499984
12.000000,0.000000,0.000000,0.079388,0.003812,0.493630,0.499988
12.000000,1.000000,0.000000,0.038395,0.012421,0.498333,0.499964
