0.000000,0.000000,0.000000,0.071306,-0.063973,0.490722,0.499986
0.000000,1.000000,0.000000,0.016126,-0.062434,0.495806,0.499981
0.000000,2.000000,0.000000,-0.004115,-0.057029,0.496693,0.499974
0.000000,3.000000,0.000000,-0.013674,-0.047275,0.497519,0.499947
0.000000,4.000000,0.000000,-0.017536,-0.034413,0.498418,0.499913
0.000000,5.000000,0.000000,-0.016125,-0.020915,0.499186,0.499884
0.000000,6.000000,0.000000,-0.009676,-0.010406,0.499667,0.499869
0.000000,7.000000,0.000000,0.000032,-0.006416,0.499824,0.499865
0.000000,8.000000,0.000000,0.009735,-0.010436,0.499667,0.499871
0.000000,9.000000,0.000000,0.016168,-0.020966,0.499185,0.499887
0.000000,10.000000,0.000000,0.017560,-0.034473,0.498417,0.499916
0.000000,11.000000,0.000000,0.013682,-0.047327,0.497516,0.499949
0.000000,12.000000,0.000000,0.004114,-0.057065,0.496690,0.499975
0.000000,13.000000,0.000000,-0.016128,-0.062453,0.495803,0.499982
0.000000,14.000000,0.000000,-0.071306,-0.063981,0.490722,0.499986
1.000000,0.000000,0.000000,0.069763,-0.014557,0.494875,0.499980
1.000000,1.000000,0.000000,0.014049,-0.012545,0.499581,0.499936
1.000000,2.000000,0.000000,-0.024530,0.005404,0.499213,0.499844
1.000000,3.000000,0.000000,-0.049911,0.036135,0.495868,0.499682
1.000000,4.000000,0.000000,-0.061725,0.076414,0.489726,0.499480
1.000000,5.000000,0.000000,-0.056798,0.119036,0.481576,0.499311
1.000000,6.000000,0.000000,-0.034250,0.152473,0.474136,0.499226
1.000000,7.000000,0.000000,0.000108,0.165219,0.471078,0.499211
1.000000,8.000000,0.000000,0.034447,0.152384,0.474169,0.499243
1.000000,9.000000,0.000000,0.056941,0.118878,0.481628,0.499339
1.000000,10.000000,0.000000,0.061798,0.076230,0.489774,0.499508
1.000000,11.000000,0.000000,0.049928,0.035972,0.495899,0.499702
1.000000,12.000000,0.000000,0.024519,0.005290,0.499225,0.499855
1.000000,13.000000,0.000000,-0.014061,-0.012607,0.499583,0.499940
1.000000,14.000000,0.000000,-0.069759,-0.014572,0.494876,0.499981
2.000000,0.000000,0.000000,0.064337,0.003037,0.495801,0.499967
2.000000,1.000000,0.000000,-0.004326,0.020465,0.499400,0.499838
2.000000,2.000000,0.000000,-0.062072,0.055150,0.492639,0.499587
2.000000,3.000000,0.000000,-0.106267,0.109345,0.475332,0.499189
2.000000,4.000000,0.000000,-0.128985,0.180267,0.446758,0.498724
2.000000,5.000000,0.000000,-0.119087,0.255870,0.410765,0.498376
2.000000,6.000000,0.000000,-0.072139,0.315261,0.379022,0.498249
2.000000,7.000000,0.000000,0.000202,0.337859,0.366208,0.498254
2.000000,8.000000,0.000000,0.072512,0.315131,0.379132,0.498304
2.000000,9.000000,0.000000,0.119361,0.255622,0.410949,0.498466
2.000000,10.000000,0.000000,0.129117,0.179957,0.446946,0.498815
2.000000,11.000000,0.000000,0.106277,0.109062,0.475464,0.499255
2.000000,12.000000,0.000000,0.062027,0.054952,0.492703,0.499623
2.000000,13.000000,0.000000,0.004281,0.020359,0.499418,0.499851
2.000000,14.000000,0.000000,-0.064312,0.003029,0.495807,0.499970
3.000000,0.000000,0.000000,0.055161,0.010700,0.496772,0.499939
3.000000,1.000000,0.000000,-0.033726,0.040144,0.496930,0.499688
3.000000,2.000000,0.000000,-0.116181,0.089013,0.477293,0.499230
